,datetime,demand,abbr,datetime_utc,date,hour,usaf,wban,windir,windspeed,skycond,tempc,dewpoint,tempf
189,2018-10-05 18:00:00,13879.0,ISNE,2018-10-05 23:00:00,2018-10-05,18,725090,14739,100,31.0,7010,12.2,42.98,53.96
190,2018-10-05 17:00:00,13433.0,ISNE,2018-10-05 22:00:00,2018-10-05,17,725090,14739,90,31.0,7010,12.8,44.06,55.04
191,2018-10-05 16:00:00,12876.0,ISNE,2018-10-05 21:00:00,2018-10-05,16,725090,14739,90,46.0,7010,13.9,44.06,57.02
192,2018-10-05 15:00:00,12325.0,ISNE,2018-10-05 20:00:00,2018-10-05,15,725090,14739,100,51.0,7010,13.9,44.96,57.02
193,2018-10-05 14:00:00,12060.0,ISNE,2018-10-05 19:00:00,2018-10-05,14,725090,14739,100,57.0,22000,14.4,46.04,57.92
194,2018-10-05 13:00:00,11998.0,ISNE,2018-10-05 18:00:00,2018-10-05,13,725090,14739,50,51.0,22000,14.4,44.96,57.92
195,2018-10-05 12:00:00,11955.0,ISNE,2018-10-05 17:00:00,2018-10-05,12,725090,14739,40,51.0,22000,14.4,44.06,57.92
196,2018-10-05 11:00:00,12041.0,ISNE,2018-10-05 16:00:00,2018-10-05,11,725090,14739,30,62.0,22000,15.0,44.96,59.0
197,2018-10-05 10:00:00,12219.0,ISNE,2018-10-05 15:00:00,2018-10-05,10,725090,14739,10,72.0,22000,15.0,44.96,59.0
198,2018-10-05 09:00:00,12481.0,ISNE,2018-10-05 14:00:00,2018-10-05,9,725090,14739,30,67.0,22000,14.4,44.96,57.92
199,2018-10-05 08:00:00,12826.0,ISNE,2018-10-05 13:00:00,2018-10-05,8,725090,14739,20,67.0,22000,14.4,42.98,57.92
200,2018-10-05 07:00:00,12831.0,ISNE,2018-10-05 12:00:00,2018-10-05,7,725090,14739,20,67.0,22000,14.4,46.94,57.92
201,2018-10-05 06:00:00,11978.0,ISNE,2018-10-05 11:00:00,2018-10-05,6,725090,14739,340,51.0,22000,15.0,50.0,59.0
202,2018-10-05 05:00:00,10812.0,ISNE,2018-10-05 10:00:00,2018-10-05,5,725090,14739,340,51.0,1676,15.6,51.98,60.08
203,2018-10-05 04:00:00,10325.0,ISNE,2018-10-05 09:00:00,2018-10-05,4,725090,14739,340,46.0,22000,16.7,53.06,62.06
204,2018-10-05 03:00:00,10188.0,ISNE,2018-10-05 08:00:00,2018-10-05,3,725090,14739,330,51.0,22000,17.2,55.04,62.96
205,2018-10-05 02:00:00,10352.0,ISNE,2018-10-05 07:00:00,2018-10-05,2,725090,14739,320,57.0,22000,18.3,55.94,64.94
206,2018-10-05 01:00:00,10736.0,ISNE,2018-10-05 06:00:00,2018-10-05,1,725090,14739,320,62.0,22000,20.0,60.98,68.0
207,2018-10-05 00:00:00,11102.0,ISNE,2018-10-05 05:00:00,2018-10-05,0,725090,14739,290,51.0,22000,20.6,64.94,69.08
208,2018-10-04 23:00:00,11667.0,ISNE,2018-10-05 04:00:00,2018-10-04,23,725090,14739,290,36.0,22000,21.1,64.94,69.98
209,2018-10-04 22:00:00,12742.0,ISNE,2018-10-05 03:00:00,2018-10-04,22,725090,14739,270,51.0,3353,21.7,64.94,71.06
210,2018-10-04 21:00:00,13930.0,ISNE,2018-10-05 02:00:00,2018-10-04,21,725090,14739,240,62.0,3658,21.7,64.94,71.06
211,2018-10-04 20:00:00,14906.0,ISNE,2018-10-05 01:00:00,2018-10-04,20,725090,14739,230,51.0,3962,21.1,64.94,69.98
212,2018-10-04 19:00:00,15502.0,ISNE,2018-10-05 00:00:00,2018-10-04,19,725090,14739,220,62.0,1250,21.1,64.04,69.98
213,2018-10-04 18:00:00,15393.0,ISNE,2018-10-04 23:00:00,2018-10-04,18,725090,14739,210,46.0,3962,21.1,64.04,69.98
214,2018-10-04 17:00:00,14898.0,ISNE,2018-10-04 22:00:00,2018-10-04,17,725090,14739,210,57.0,3962,21.1,64.04,69.98
215,2018-10-04 16:00:00,14656.0,ISNE,2018-10-04 21:00:00,2018-10-04,16,725090,14739,220,67.0,4877,21.7,64.04,71.06
216,2018-10-04 15:00:00,14551.0,ISNE,2018-10-04 20:00:00,2018-10-04,15,725090,14739,210,67.0,732,21.7,62.96,71.06
217,2018-10-04 14:00:00,14365.0,ISNE,2018-10-04 19:00:00,2018-10-04,14,725090,14739,200,77.0,792,22.8,64.04,73.04
218,2018-10-04 13:00:00,14089.0,ISNE,2018-10-04 18:00:00,2018-10-04,13,725090,14739,190,67.0,671,22.2,62.96,71.96
219,2018-10-04 12:00:00,13901.0,ISNE,2018-10-04 17:00:00,2018-10-04,12,725090,14739,220,67.0,701,22.2,60.98,71.96
220,2018-10-04 11:00:00,13828.0,ISNE,2018-10-04 16:00:00,2018-10-04,11,725090,14739,190,62.0,610,21.7,60.98,71.06
221,2018-10-04 10:00:00,13693.0,ISNE,2018-10-04 15:00:00,2018-10-04,10,725090,14739,220,67.0,396,19.4,60.08,66.92
222,2018-10-04 09:00:00,13580.0,ISNE,2018-10-04 14:00:00,2018-10-04,9,725090,14739,200,41.0,396,18.3,59.0,64.94
223,2018-10-04 08:00:00,13482.0,ISNE,2018-10-04 13:00:00,2018-10-04,8,725090,14739,170,41.0,914,16.7,57.92,62.06
224,2018-10-04 07:00:00,13245.0,ISNE,2018-10-04 12:00:00,2018-10-04,7,725090,14739,190,41.0,975,16.1,57.02,60.98
225,2018-10-04 06:00:00,12236.0,ISNE,2018-10-04 11:00:00,2018-10-04,6,725090,14739,180,31.0,945,15.6,57.02,60.08
226,2018-10-04 05:00:00,10819.0,ISNE,2018-10-04 10:00:00,2018-10-04,5,725090,14739,200,31.0,244,15.6,57.02,60.08
227,2018-10-04 04:00:00,10354.0,ISNE,2018-10-04 09:00:00,2018-10-04,4,725090,14739,190,26.0,305,15.6,55.04,60.08
228,2018-10-04 03:00:00,10014.0,ISNE,2018-10-04 08:00:00,2018-10-04,3,725090,14739,200,31.0,640,15.6,55.04,60.08
229,2018-10-04 02:00:00,10002.0,ISNE,2018-10-04 07:00:00,2018-10-04,2,725090,14739,170,36.0,640,15.6,55.04,60.08
230,2018-10-04 01:00:00,10140.0,ISNE,2018-10-04 06:00:00,2018-10-04,1,725090,14739,180,36.0,701,16.1,55.94,60.98
231,2018-10-04 00:00:00,10349.0,ISNE,2018-10-04 05:00:00,2018-10-04,0,725090,14739,140,31.0,762,15.6,55.94,60.08
232,2018-10-03 23:00:00,10977.0,ISNE,2018-10-04 04:00:00,2018-10-03,23,725090,14739,140,21.0,427,16.1,55.94,60.98
233,2018-10-03 22:00:00,12063.0,ISNE,2018-10-04 03:00:00,2018-10-03,22,725090,14739,70,21.0,396,16.0,55.4,60.8
234,2018-10-03 21:00:00,13328.0,ISNE,2018-10-04 02:00:00,2018-10-03,21,725090,14739,80,21.0,518,16.1,55.94,60.98
235,2018-10-03 20:00:00,14326.0,ISNE,2018-10-04 01:00:00,2018-10-03,20,725090,14739,999,15.0,518,16.0,55.4,60.8
236,2018-10-03 19:00:00,14980.0,ISNE,2018-10-04 00:00:00,2018-10-03,19,725090,14739,360,31.0,396,16.1,55.04,60.98
237,2018-10-03 18:00:00,14969.0,ISNE,2018-10-03 23:00:00,2018-10-03,18,725090,14739,10,36.0,396,16.7,55.94,62.06
238,2018-10-03 17:00:00,14497.0,ISNE,2018-10-03 22:00:00,2018-10-03,17,725090,14739,30,15.0,427,16.7,55.94,62.06
239,2018-10-03 16:00:00,14159.0,ISNE,2018-10-03 21:00:00,2018-10-03,16,725090,14739,310,26.0,427,16.7,55.94,62.06
240,2018-10-03 15:00:00,13898.0,ISNE,2018-10-03 20:00:00,2018-10-03,15,725090,14739,320,36.0,427,17.2,55.94,62.96
241,2018-10-03 14:00:00,13708.0,ISNE,2018-10-03 19:00:00,2018-10-03,14,725090,14739,290,21.0,427,17.2,55.94,62.96
242,2018-10-03 13:00:00,13713.0,ISNE,2018-10-03 18:00:00,2018-10-03,13,725090,14739,320,26.0,305,17.2,55.94,62.96
243,2018-10-03 12:00:00,13786.0,ISNE,2018-10-03 17:00:00,2018-10-03,12,725090,14739,350,21.0,305,16.1,55.04,60.98
244,2018-10-03 11:00:00,13929.0,ISNE,2018-10-03 16:00:00,2018-10-03,11,725090,14739,50,21.0,244,15.0,55.04,59.0
245,2018-10-03 10:00:00,13859.0,ISNE,2018-10-03 15:00:00,2018-10-03,10,725090,14739,999,0.0,213,14.0,53.6,57.2
246,2018-10-03 09:00:00,13713.0,ISNE,2018-10-03 14:00:00,2018-10-03,9,725090,14739,320,15.0,152,13.3,53.06,55.94
247,2018-10-03 08:00:00,13592.0,ISNE,2018-10-03 13:00:00,2018-10-03,8,725090,14739,30,15.0,122,13.0,53.6,55.4
248,2018-10-03 07:00:00,13352.0,ISNE,2018-10-03 12:00:00,2018-10-03,7,725090,14739,350,21.0,152,12.2,51.98,53.96
249,2018-10-03 06:00:00,12344.0,ISNE,2018-10-03 11:00:00,2018-10-03,6,725090,14739,350,36.0,183,12.2,51.98,53.96
250,2018-10-03 05:00:00,11174.0,ISNE,2018-10-03 10:00:00,2018-10-03,5,725090,14739,340,31.0,91,12.2,53.06,53.96
251,2018-10-03 04:00:00,10394.0,ISNE,2018-10-03 09:00:00,2018-10-03,4,725090,14739,360,31.0,152,12.8,53.06,55.04
252,2018-10-03 03:00:00,10360.0,ISNE,2018-10-03 08:00:00,2018-10-03,3,725090,14739,350,36.0,152,13.3,53.96,55.94
253,2018-10-03 02:00:00,10440.0,ISNE,2018-10-03 07:00:00,2018-10-03,2,725090,14739,10,26.0,244,13.9,55.04,57.02
254,2018-10-03 01:00:00,10644.0,ISNE,2018-10-03 06:00:00,2018-10-03,1,725090,14739,10,26.0,122,14.4,55.94,57.92
255,2018-10-03 00:00:00,10843.0,ISNE,2018-10-03 05:00:00,2018-10-03,0,725090,14739,999,0.0,91,16.0,59.0,60.8
256,2018-10-02 23:00:00,11041.0,ISNE,2018-10-03 04:00:00,2018-10-02,23,725090,14739,350,21.0,183,16.1,59.0,60.98
257,2018-10-02 22:00:00,12120.0,ISNE,2018-10-03 03:00:00,2018-10-02,22,725090,14739,350,26.0,213,16.1,57.92,60.98
258,2018-10-02 21:00:00,13346.0,ISNE,2018-10-03 02:00:00,2018-10-02,21,725090,14739,330,21.0,244,16.1,59.0,60.98
259,2018-10-02 20:00:00,14352.0,ISNE,2018-10-03 01:00:00,2018-10-02,20,725090,14739,340,26.0,366,16.7,60.08,62.06
260,2018-10-02 19:00:00,15116.0,ISNE,2018-10-03 00:00:00,2018-10-02,19,725090,14739,999,0.0,152,17.2,60.98,62.96
261,2018-10-02 18:00:00,15368.0,ISNE,2018-10-02 23:00:00,2018-10-02,18,725090,14739,120,41.0,91,16.7,60.98,62.06
262,2018-10-02 17:00:00,15063.0,ISNE,2018-10-02 22:00:00,2018-10-02,17,725090,14739,50,31.0,91,16.1,60.08,60.98
263,2018-10-02 16:00:00,14583.0,ISNE,2018-10-02 21:00:00,2018-10-02,16,725090,14739,50,36.0,91,16.1,59.0,60.98
264,2018-10-02 15:00:00,14259.0,ISNE,2018-10-02 20:00:00,2018-10-02,15,725090,14739,70,46.0,122,15.6,59.0,60.08
265,2018-10-02 14:00:00,14216.0,ISNE,2018-10-02 19:00:00,2018-10-02,14,725090,14739,70,41.0,122,15.6,57.92,60.08
266,2018-10-02 13:00:00,14237.0,ISNE,2018-10-02 18:00:00,2018-10-02,13,725090,14739,70,41.0,122,16.0,57.2,60.8
267,2018-10-02 12:00:00,14205.0,ISNE,2018-10-02 17:00:00,2018-10-02,12,725090,14739,70,36.0,183,15.0,57.2,59.0
268,2018-10-02 11:00:00,14233.0,ISNE,2018-10-02 16:00:00,2018-10-02,11,725090,14739,70,41.0,152,15.0,57.02,59.0
269,2018-10-02 10:00:00,14112.0,ISNE,2018-10-02 15:00:00,2018-10-02,10,725090,14739,40,41.0,152,14.4,55.94,57.92
270,2018-10-02 09:00:00,13950.0,ISNE,2018-10-02 14:00:00,2018-10-02,9,725090,14739,10,46.0,122,14.4,55.94,57.92
271,2018-10-02 08:00:00,13713.0,ISNE,2018-10-02 13:00:00,2018-10-02,8,725090,14739,30,36.0,152,13.9,55.04,57.02
272,2018-10-02 07:00:00,13306.0,ISNE,2018-10-02 12:00:00,2018-10-02,7,725090,14739,40,46.0,213,13.9,55.04,57.02
273,2018-10-02 06:00:00,12297.0,ISNE,2018-10-02 11:00:00,2018-10-02,6,725090,14739,10,31.0,244,13.9,55.04,57.02
274,2018-10-02 05:00:00,11293.0,ISNE,2018-10-02 10:00:00,2018-10-02,5,725090,14739,360,26.0,305,13.9,53.96,57.02
275,2018-10-02 04:00:00,10720.0,ISNE,2018-10-02 09:00:00,2018-10-02,4,725090,14739,50,41.0,335,14.4,55.04,57.92
276,2018-10-02 03:00:00,10381.0,ISNE,2018-10-02 08:00:00,2018-10-02,3,725090,14739,40,31.0,244,13.9,55.04,57.02
277,2018-10-02 02:00:00,10240.0,ISNE,2018-10-02 07:00:00,2018-10-02,2,725090,14739,40,41.0,305,13.9,53.96,57.02
278,2018-10-02 01:00:00,10512.0,ISNE,2018-10-02 06:00:00,2018-10-02,1,725090,14739,40,36.0,274,14.4,55.04,57.92
279,2018-10-02 00:00:00,10658.0,ISNE,2018-10-02 05:00:00,2018-10-02,0,725090,14739,30,31.0,305,14.0,55.4,57.2
280,2018-10-01 23:00:00,11230.0,ISNE,2018-10-02 04:00:00,2018-10-01,23,725090,14739,30,46.0,701,13.9,53.96,57.02
281,2018-10-01 22:00:00,11922.0,ISNE,2018-10-02 03:00:00,2018-10-01,22,725090,14739,20,41.0,518,14.0,53.6,57.2
282,2018-10-01 21:00:00,13137.0,ISNE,2018-10-02 02:00:00,2018-10-01,21,725090,14739,40,41.0,396,14.4,53.96,57.92
283,2018-10-01 20:00:00,14183.0,ISNE,2018-10-02 01:00:00,2018-10-01,20,725090,14739,30,46.0,335,14.4,53.96,57.92
284,2018-10-01 19:00:00,14950.0,ISNE,2018-10-02 00:00:00,2018-10-01,19,725090,14739,30,46.0,335,14.4,55.04,57.92
285,2018-10-01 18:00:00,15103.0,ISNE,2018-10-01 23:00:00,2018-10-01,18,725090,14739,30,57.0,244,14.4,55.94,57.92
286,2018-10-01 17:00:00,14818.0,ISNE,2018-10-01 22:00:00,2018-10-01,17,725090,14739,50,36.0,305,14.4,55.04,57.92
287,2018-10-01 16:00:00,14442.0,ISNE,2018-10-01 21:00:00,2018-10-01,16,725090,14739,60,31.0,183,14.4,55.04,57.92
288,2018-10-01 15:00:00,14218.0,ISNE,2018-10-01 20:00:00,2018-10-01,15,725090,14739,30,41.0,457,15.0,53.96,59.0
289,2018-10-01 14:00:00,14218.0,ISNE,2018-10-01 19:00:00,2018-10-01,14,725090,14739,30,46.0,549,15.6,53.96,60.08
290,2018-10-01 12:00:00,14225.0,ISNE,2018-10-01 17:00:00,2018-10-01,12,725090,14739,40,51.0,488,16.7,53.96,62.06
291,2018-10-01 11:00:00,14210.0,ISNE,2018-10-01 16:00:00,2018-10-01,11,725090,14739,350,46.0,610,18.9,57.92,66.02
292,2018-10-01 10:00:00,13924.0,ISNE,2018-10-01 15:00:00,2018-10-01,10,725090,14739,330,26.0,579,18.9,57.92,66.02
293,2018-10-01 09:00:00,13541.0,ISNE,2018-10-01 14:00:00,2018-10-01,9,725090,14739,240,46.0,549,19.4,59.0,66.92
294,2018-10-01 08:00:00,13542.0,ISNE,2018-10-01 13:00:00,2018-10-01,8,725090,14739,240,57.0,22000,18.9,57.92,66.02
295,2018-10-01 07:00:00,13812.0,ISNE,2018-10-01 12:00:00,2018-10-01,7,725090,14739,200,51.0,3658,17.2,57.02,62.96
296,2018-10-01 06:00:00,12778.0,ISNE,2018-10-01 11:00:00,2018-10-01,6,725090,14739,220,41.0,2438,16.1,55.04,60.98
297,2018-10-01 05:00:00,11345.0,ISNE,2018-10-01 10:00:00,2018-10-01,5,725090,14739,240,21.0,2286,15.6,53.96,60.08
298,2018-10-01 04:00:00,10403.0,ISNE,2018-10-01 09:00:00,2018-10-01,4,725090,14739,220,26.0,2134,16.1,53.06,60.98
299,2018-10-01 03:00:00,10416.0,ISNE,2018-10-01 08:00:00,2018-10-01,3,725090,14739,210,31.0,2134,16.1,53.06,60.98
300,2018-10-01 02:00:00,10368.0,ISNE,2018-10-01 07:00:00,2018-10-01,2,725090,14739,210,36.0,1981,15.6,51.98,60.08
301,2018-10-01 01:00:00,10281.0,ISNE,2018-10-01 06:00:00,2018-10-01,1,725090,14739,220,26.0,2134,15.6,51.08,60.08
302,2018-09-30 23:00:00,11067.0,ISNE,2018-10-01 04:00:00,2018-09-30,23,725090,14739,220,31.0,22000,15.6,50.0,60.08
303,2018-09-30 22:00:00,11783.0,ISNE,2018-10-01 03:00:00,2018-09-30,22,725090,14739,220,26.0,7620,15.6,48.92,60.08
304,2018-09-30 21:00:00,12198.0,ISNE,2018-10-01 02:00:00,2018-09-30,21,725090,14739,200,21.0,22000,16.1,46.94,60.98
305,2018-09-30 20:00:00,13226.0,ISNE,2018-10-01 01:00:00,2018-09-30,20,725090,14739,200,21.0,7620,16.7,46.94,62.06
306,2018-09-30 19:00:00,13699.0,ISNE,2018-10-01 00:00:00,2018-09-30,19,725090,14739,260,26.0,7620,18.3,42.98,64.94
307,2018-09-30 18:00:00,13419.0,ISNE,2018-09-30 23:00:00,2018-09-30,18,725090,14739,270,41.0,7620,18.9,42.08,66.02
308,2018-09-30 17:00:00,12788.0,ISNE,2018-09-30 22:00:00,2018-09-30,17,725090,14739,260,36.0,6706,19.4,42.08,66.92
309,2018-09-30 16:00:00,11962.0,ISNE,2018-09-30 21:00:00,2018-09-30,16,725090,14739,250,41.0,6706,20.6,42.08,69.08
310,2018-09-30 15:00:00,11269.0,ISNE,2018-09-30 20:00:00,2018-09-30,15,725090,14739,240,41.0,6706,20.6,42.98,69.08
311,2018-09-30 14:00:00,10857.0,ISNE,2018-09-30 19:00:00,2018-09-30,14,725090,14739,260,57.0,6706,20.6,41.0,69.08
312,2018-09-30 13:00:00,10818.0,ISNE,2018-09-30 18:00:00,2018-09-30,13,725090,14739,280,36.0,22000,20.6,42.08,69.08
313,2018-09-30 12:00:00,10745.0,ISNE,2018-09-30 17:00:00,2018-09-30,12,725090,14739,300,21.0,22000,19.4,42.08,66.92
314,2018-09-30 11:00:00,10625.0,ISNE,2018-09-30 16:00:00,2018-09-30,11,725090,14739,360,26.0,22000,18.9,42.08,66.02
315,2018-09-30 10:00:00,10585.0,ISNE,2018-09-30 15:00:00,2018-09-30,10,725090,14739,290,26.0,22000,17.8,42.98,64.04
316,2018-09-30 09:00:00,10573.0,ISNE,2018-09-30 14:00:00,2018-09-30,9,725090,14739,310,36.0,22000,17.2,42.98,62.96
317,2018-09-30 08:00:00,10395.0,ISNE,2018-09-30 13:00:00,2018-09-30,8,725090,14739,300,36.0,22000,15.6,44.96,60.08
318,2018-09-30 07:00:00,9926.0,ISNE,2018-09-30 12:00:00,2018-09-30,7,725090,14739,300,46.0,22000,13.9,44.06,57.02
319,2018-09-30 06:00:00,9684.0,ISNE,2018-09-30 11:00:00,2018-09-30,6,725090,14739,300,41.0,22000,12.2,44.06,53.96
320,2018-09-30 05:00:00,9263.0,ISNE,2018-09-30 10:00:00,2018-09-30,5,725090,14739,290,36.0,22000,12.8,44.06,55.04
321,2018-09-30 04:00:00,9067.0,ISNE,2018-09-30 09:00:00,2018-09-30,4,725090,14739,290,21.0,22000,12.8,46.04,55.04
322,2018-09-30 03:00:00,9045.0,ISNE,2018-09-30 08:00:00,2018-09-30,3,725090,14739,320,31.0,22000,13.3,46.04,55.94
323,2018-09-30 02:00:00,9171.0,ISNE,2018-09-30 07:00:00,2018-09-30,2,725090,14739,340,21.0,22000,13.3,46.94,55.94
324,2018-09-30 01:00:00,9419.0,ISNE,2018-09-30 06:00:00,2018-09-30,1,725090,14739,330,36.0,22000,14.4,46.94,57.92
325,2018-09-30 00:00:00,9620.0,ISNE,2018-09-30 05:00:00,2018-09-30,0,725090,14739,320,36.0,22000,15.6,46.04,60.08
326,2018-09-29 23:00:00,10325.0,ISNE,2018-09-30 04:00:00,2018-09-29,23,725090,14739,290,36.0,22000,15.6,48.02,60.08
327,2018-09-29 22:00:00,11187.0,ISNE,2018-09-30 03:00:00,2018-09-29,22,725090,14739,300,36.0,22000,16.1,50.0,60.98
328,2018-09-29 21:00:00,12039.0,ISNE,2018-09-30 02:00:00,2018-09-29,21,725090,14739,300,36.0,22000,17.8,48.92,64.04
329,2018-09-29 20:00:00,12718.0,ISNE,2018-09-30 01:00:00,2018-09-29,20,725090,14739,999,15.0,1829,18.9,51.08,66.02
330,2018-09-29 19:00:00,13205.0,ISNE,2018-09-30 00:00:00,2018-09-29,19,725090,14739,330,15.0,22000,19.4,50.0,66.92
331,2018-09-29 18:00:00,13049.0,ISNE,2018-09-29 23:00:00,2018-09-29,18,725090,14739,310,41.0,22000,20.0,50.0,68.0
332,2018-09-29 17:00:00,12643.0,ISNE,2018-09-29 22:00:00,2018-09-29,17,725090,14739,300,41.0,22000,20.6,50.0,69.08
333,2018-09-29 16:00:00,12086.0,ISNE,2018-09-29 21:00:00,2018-09-29,16,725090,14739,300,36.0,22000,22.2,51.98,71.96
334,2018-09-29 15:00:00,11646.0,ISNE,2018-09-29 20:00:00,2018-09-29,15,725090,14739,300,26.0,22000,22.2,51.98,71.96
335,2018-09-29 14:00:00,11402.0,ISNE,2018-09-29 19:00:00,2018-09-29,14,725090,14739,280,36.0,22000,23.3,53.96,73.94
336,2018-09-29 13:00:00,11288.0,ISNE,2018-09-29 18:00:00,2018-09-29,13,725090,14739,280,31.0,22000,22.2,53.96,71.96
337,2018-09-29 12:00:00,11221.0,ISNE,2018-09-29 17:00:00,2018-09-29,12,725090,14739,300,46.0,22000,22.2,55.04,71.96
338,2018-09-29 11:00:00,11180.0,ISNE,2018-09-29 16:00:00,2018-09-29,11,725090,14739,270,36.0,22000,21.1,53.96,69.98
339,2018-09-29 10:00:00,11232.0,ISNE,2018-09-29 15:00:00,2018-09-29,10,725090,14739,320,31.0,22000,20.6,53.96,69.08
340,2018-09-29 09:00:00,11319.0,ISNE,2018-09-29 14:00:00,2018-09-29,9,725090,14739,999,26.0,22000,18.3,55.04,64.94
341,2018-09-29 08:00:00,11289.0,ISNE,2018-09-29 13:00:00,2018-09-29,8,725090,14739,270,46.0,22000,16.1,53.06,60.98
342,2018-09-29 07:00:00,11049.0,ISNE,2018-09-29 12:00:00,2018-09-29,7,725090,14739,270,41.0,22000,15.0,53.06,59.0
343,2018-09-29 06:00:00,10619.0,ISNE,2018-09-29 11:00:00,2018-09-29,6,725090,14739,240,26.0,22000,13.3,51.98,55.94
344,2018-09-29 05:00:00,10071.0,ISNE,2018-09-29 10:00:00,2018-09-29,5,725090,14739,230,31.0,22000,12.8,51.98,55.04
345,2018-09-29 04:00:00,9741.0,ISNE,2018-09-29 09:00:00,2018-09-29,4,725090,14739,230,26.0,22000,12.8,51.98,55.04
346,2018-09-29 03:00:00,9668.0,ISNE,2018-09-29 08:00:00,2018-09-29,3,725090,14739,240,36.0,22000,13.3,51.98,55.94
347,2018-09-29 02:00:00,9469.0,ISNE,2018-09-29 07:00:00,2018-09-29,2,725090,14739,220,41.0,22000,13.3,51.98,55.94
348,2018-09-29 01:00:00,9448.0,ISNE,2018-09-29 06:00:00,2018-09-29,1,725090,14739,230,31.0,22000,13.3,53.06,55.94
349,2018-09-29 00:00:00,9927.0,ISNE,2018-09-29 05:00:00,2018-09-29,0,725090,14739,270,26.0,22000,14.4,51.98,57.92
350,2018-09-28 23:00:00,10665.0,ISNE,2018-09-29 04:00:00,2018-09-28,23,725090,14739,280,26.0,22000,14.4,51.98,57.92
351,2018-09-28 22:00:00,11669.0,ISNE,2018-09-29 03:00:00,2018-09-28,22,725090,14739,280,21.0,22000,15.0,53.06,59.0
352,2018-09-28 21:00:00,12631.0,ISNE,2018-09-29 02:00:00,2018-09-28,21,725090,14739,240,15.0,22000,15.0,51.98,59.0
353,2018-09-28 20:00:00,13360.0,ISNE,2018-09-29 01:00:00,2018-09-28,20,725090,14739,40,15.0,22000,15.0,51.08,59.0
354,2018-09-28 19:00:00,13892.0,ISNE,2018-09-29 00:00:00,2018-09-28,19,725090,14739,10,21.0,22000,15.0,51.8,59.0
355,2018-09-28 18:00:00,13840.0,ISNE,2018-09-28 23:00:00,2018-09-28,18,725090,14739,10,15.0,671,15.6,51.98,60.08
356,2018-09-28 17:00:00,13588.0,ISNE,2018-09-28 22:00:00,2018-09-28,17,725090,14739,20,15.0,640,15.6,53.06,60.08
357,2018-09-28 16:00:00,13327.0,ISNE,2018-09-28 21:00:00,2018-09-28,16,725090,14739,60,26.0,792,15.6,53.06,60.08
358,2018-09-28 15:00:00,13165.0,ISNE,2018-09-28 20:00:00,2018-09-28,15,725090,14739,10,31.0,1189,15.0,53.96,59.0
359,2018-09-28 14:00:00,13231.0,ISNE,2018-09-28 19:00:00,2018-09-28,14,725090,14739,40,41.0,884,15.6,51.08,60.08
360,2018-09-28 13:00:00,13421.0,ISNE,2018-09-28 18:00:00,2018-09-28,13,725090,14739,20,62.0,518,14.4,51.08,57.92
361,2018-09-28 12:00:00,13581.0,ISNE,2018-09-28 17:00:00,2018-09-28,12,725090,14739,10,72.0,518,14.0,53.6,57.2
362,2018-09-28 11:00:00,13848.0,ISNE,2018-09-28 16:00:00,2018-09-28,11,725090,14739,30,72.0,366,15.0,55.94,59.0
363,2018-09-28 10:00:00,13968.0,ISNE,2018-09-28 15:00:00,2018-09-28,10,725090,14739,20,51.0,335,15.6,55.94,60.08
364,2018-09-28 09:00:00,13876.0,ISNE,2018-09-28 14:00:00,2018-09-28,9,725090,14739,20,51.0,335,15.6,55.94,60.08
365,2018-09-28 08:00:00,13631.0,ISNE,2018-09-28 13:00:00,2018-09-28,8,725090,14739,40,51.0,610,14.4,53.96,57.92
366,2018-09-28 07:00:00,13137.0,ISNE,2018-09-28 12:00:00,2018-09-28,7,725090,14739,30,41.0,1524,15.0,55.04,59.0
367,2018-09-28 06:00:00,12121.0,ISNE,2018-09-28 11:00:00,2018-09-28,6,725090,14739,30,51.0,610,15.6,53.96,60.08
368,2018-09-28 05:00:00,11113.0,ISNE,2018-09-28 10:00:00,2018-09-28,5,725090,14739,30,62.0,2134,16.1,53.96,60.98
369,2018-09-28 04:00:00,10318.0,ISNE,2018-09-28 09:00:00,2018-09-28,4,725090,14739,40,57.0,2134,16.1,53.06,60.98
370,2018-09-28 03:00:00,10102.0,ISNE,2018-09-28 08:00:00,2018-09-28,3,725090,14739,20,41.0,2438,16.1,53.06,60.98
371,2018-09-28 02:00:00,9886.0,ISNE,2018-09-28 07:00:00,2018-09-28,2,725090,14739,60,46.0,2438,16.7,53.06,62.06
372,2018-09-28 01:00:00,10087.0,ISNE,2018-09-28 06:00:00,2018-09-28,1,725090,14739,50,46.0,2438,16.7,53.06,62.06
373,2018-09-28 00:00:00,10521.0,ISNE,2018-09-28 05:00:00,2018-09-28,0,725090,14739,70,67.0,3353,16.7,51.98,62.06
374,2018-09-27 16:00:00,14246.0,ISNE,2018-09-27 21:00:00,2018-09-27,16,725090,14739,80,62.0,4267,17.8,51.08,64.04
375,2018-09-27 15:00:00,13851.0,ISNE,2018-09-27 20:00:00,2018-09-27,15,725090,14739,70,57.0,4267,17.8,51.98,64.04
376,2018-09-27 14:00:00,13569.0,ISNE,2018-09-27 19:00:00,2018-09-27,14,725090,14739,70,67.0,7620,18.3,53.96,64.94
377,2018-09-27 13:00:00,13367.0,ISNE,2018-09-27 18:00:00,2018-09-27,13,725090,14739,70,57.0,7620,19.4,55.04,66.92
